Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
66,https://www.airbnb.com/rooms/1790146,2024-09-05,"Polished timber floors in a renovated '70s brick house.North facing house so gets good amount of morning sun into lounge and bedrooms. Modern bathroom (shared),150 m to buses and supermarket.Comfortable king size single bed with electric blanket.Outside deck on north side.Off street parking available.",https://www.airbnb.com/users/show/7714106,2013-07-25,within a day,100%,75%,f,"['email', 'phone']",f,Neighborhood highlights,Kingborough,Private room in home,Private room,"[""Dishes and silverware"", ""Cooking basics"", ""Indoor fireplace"", ""Heating"", ""Dedicated workspace"", ""Coffee maker"", ""Free parking on premises"", ""TV"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Microwave""]",t,2024-09-05,2014-01-21,2024-01-11,Exempt: This listing falls under the 'home sharing' exemption,f,1790146,7714106.0,1.0,1.0,1.0,1.0,1.0,1.0,210.09,2.0,4.0,27,57.0,87.0,87.0,24.0,1.0,0.0,4.93,4.91,5.0,4.96,4.79,1.0,0.0,0.0,0.0,0.19,2
71,https://www.airbnb.com/rooms/1907187,2024-09-05,"My space has accommodation for a couple, I can add a extra bed for 2 nights + (extra fee).  kitchenette , ensuite, cont/breakfast. Bath robes. Free Wifi<br /><br />Franklin was established 1835, the only town on the Huon River. Close to all tourist attractions.<br /><br />Sit on the front balcony & watch the river flow, sipping complimentary port.<br /><br />Everything is provided, surrounded by restaurants. Cold continental breakfast provided. <br />Heat/air-con, ensuite. TV, elect blankets, DVD, hairdryer, linen & towels.",https://www.airbnb.com/users/show/9898663,2013-11-09,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Huon Valley,Private room in home,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Outdoor dining area"", ""Hangers"", ""Board games"", ""Hair dryer"", ""First aid kit"", ""Private backyard"", ""Coffee maker: pour-over coffee"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Outdoor furniture"", ""Air conditioning"", ""Private living room"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Courtyard view"", ""Bikes"", ""Free street parking"", ""Toaster"", ""Laundromat nearby"", ""Oven"", ""Lake access"", ""Long term stays allowed"", ""Dining table"", ""Private patio or balcony"", ""Conditioner"", ""Breakfast"", ""Mini fridge"", ""Freezer"", ""Clothing storage"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Kitchen"", ""Hot water kettle"", ""Cleaning available during stay"", ""Bed linens"", ""Smoke alarm"", ""Lock on bedroom door"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Wine glasses"", ""Iron"", ""Hot water""]",t,2024-09-05,2015-04-15,2024-01-01,No cuenta con licencia,t,1907187,9898663.0,1.0,2.0,2.0,1.0,1.0,3.0,200.0,1.0,999.0,0,38.81,61.53,217.37,25.0,2.0,0.0,4.79,4.79,4.96,4.92,5.0,1.0,0.0,0.0,0.0,0.22,2
85,https://www.airbnb.com/rooms/2099026,2024-09-05,"Our house is set in a quiet neighbourhood, with individual homes, gardens and parks. Yet, it is only a few minutes' walk to cafés, restaurants, Salamanca Place with its famous Saturday market, and the boat to the MONA museum, or even the city centre.",https://www.airbnb.com/users/show/3590035,2012-09-17,within an hour,100%,98%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Heating"", ""Shampoo"", ""Wifi"", ""TV"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Breakfast"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2014-01-06,2024-08-19,Exempt: This listing falls under the 'home sharing' exemption,t,2099026,3590035.0,5.0,7.0,2.0,1.5,1.0,1.0,210.09,3.0,1125.0,4,4.0,61.53,4.0,139.0,1.0,1.0,4.87,4.83,4.93,4.95,4.97,4.0,0.0,0.0,0.0,1.07,2
91,https://www.airbnb.com/rooms/2204613,2024-09-05,"Come and enjoy living in our comfortable home in historic Battery Point, close to Salamanca Place, the waterfront and the CBD.  The room itself is cosy, has a king single bed and a balcony with an expansive view on the River Derwent. Shared bathroom.",https://www.airbnb.com/users/show/3590035,2012-09-17,within an hour,100%,98%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Shampoo"", ""Wifi"", ""Free street parking"", ""Cooking basics"", ""Coffee maker"", ""Dryer"", ""Oven"", ""Host greets you"", ""Washer"", ""Backyard"", ""Breakfast"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""BBQ grill"", ""Stove"", ""Smoke alarm"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2014-01-22,2024-08-29,Exempt: This listing falls under the 'home sharing' exemption,t,2204613,3590035.0,5.0,7.0,1.0,1.5,1.0,1.0,210.09,1.68,1125.0,16,40.0,63.0,180.0,242.0,22.0,2.0,4.88,4.81,4.93,4.93,4.96,4.0,0.0,0.0,0.0,1.87,2
94,https://www.airbnb.com/rooms/2251619,2024-09-05,"The Apartment we offer is a spacious space, with 2 rooms, a foyer and bathroom, built underneath our own home. It has its own private entry, with off-street parking, and you have the freedom to roam around our spacious garden of Protea's and natives/fruit orchard & veggie patch. We love to host you for breakfast in our own private home upstairs each morning. Only 5 minutes driving to the centre of Launceston city.",https://www.airbnb.com/users/show/11500393,2014-01-21,No hay tiempo de respuesta,No hay porcentaje de respuesta,0%,f,"['email', 'phone']",t,Neighborhood highlights,West Tamar,Private room in rental unit,Private room,"[""Dishes and silverware"", ""TV"", ""Hangers"", ""Hair dryer"", ""Crib"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Private living room"", ""Air conditioning"", ""Private backyard \u2013 Fully fenced"", ""Extra pillows and blankets"", ""Dryer"", ""Washer"", ""High chair"", ""Breakfast"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Iron"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2014-04-12,2021-12-29,No cuenta con licencia,f,2251619,11500393.0,1.0,3.0,4.0,1.0,2.0,3.0,120.0,2.0,14.0,29,59.0,89.0,364.0,28.0,0.0,0.0,4.93,4.75,4.97,4.96,4.92,1.0,0.0,0.0,0.0,0.22,2
100,https://www.airbnb.com/rooms/2299918,2024-09-05,"Experience luxurious accommodation set amongst our 100 acre working farm and orchard on the beautiful Coal River just 20 Minutes from Hobart<br />The cottage has 1 queen bed in 1 room , 2 single beds in the 2nd room , 1 single bed in the lounge area",https://www.airbnb.com/users/show/9775636,2013-11-02,within an hour,80%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Clarence,Private room in rental unit,Private room,"[""Fire extinguisher"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Pets allowed"", ""TV"", ""Garden view"", ""Air conditioning"", ""Kitchen"", ""Host greets you"", ""Smoke alarm"", ""Hair dryer"", ""Iron""]",t,2024-09-05,2014-02-23,2022-06-01,FP-362,t,2299918,9775636.0,2.56,3.23,5.0,1.0,2.0,4.0,195.0,1.0,1125.0,24,42.0,68.0,334.0,23.0,0.0,0.0,4.93,4.91,4.97,4.96,4.92,2.36,1.0,0.0,0.0,0.18,2
110,https://www.airbnb.com/rooms/2426886,2024-09-05,My place is good for couples and families (with kids).,https://www.airbnb.com/users/show/9775636,2013-11-02,within an hour,80%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Clarence,Private room in rental unit,Private room,"[""Heating"", ""Wifi"", ""TV"", ""Bed linens"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Iron""]",t,2024-09-05,2023-12-25,2024-09-01,FP-362,t,2426886,9775636.0,2.56,3.23,3.0,1.0,1.0,3.0,200.0,1.0,1125.0,0,38.81,61.53,26.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,2.36,1.0,0.0,0.0,1.5,2
112,https://www.airbnb.com/rooms/2438716,2024-09-05,Birdwing in-house bed and breakfast is nestled in our large garden which is surrounded by bush. The lovely room has its private entrance. As the the only guests you can relax here and use us as the base from which to explore the north of Tasmania.,https://www.airbnb.com/users/show/9592223,2013-10-23,a few days or more,0%,0%,f,"['email', 'phone']",f,neighborhood not highlighted,Meander Valley,Private room in bed and breakfast,Private room,"[""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Smoke alarm"", ""Breakfast"", ""Essentials"", ""First aid kit""]",t,2024-09-05,2016-01-17,2023-01-17,No cuenta con licencia,f,2438716,9592223.0,1.0,7.0,2.0,1.0,1.0,1.0,150.0,1.0,1125.0,30,60.0,90.0,365.0,12.0,0.0,0.0,4.92,4.83,4.92,4.92,4.92,1.0,0.0,0.0,0.0,0.11,2
114,https://www.airbnb.com/rooms/2448752,2024-09-05,"1 bedroom with a double bed, fitted with a sleep system for restful,healing sleep and a selection of four different types of pillows for your personal comfort. A desk and chair is available for those who need it. Only 15 minutes  to the city of Hobart by car and a little longer by bus. We are close to many beautiful beaches & bush walks. The water view is stunning,with possible whale sightings and you will wake to a stunning sunrise and sounds of the natural bird life that flock to our garden.",https://www.airbnb.com/users/show/12523710,2014-02-24,within an hour,100%,95%,t,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Kingborough,Private room in home,Private room,"[""Dishes and silverware"", ""Free washer \u2013 In building"", ""Fire pit"", ""TV"", ""Outdoor dining area"", ""Hangers"", ""Children\u2019s books and toys"", ""Board games"", ""Hair dryer"", ""First aid kit"", ""Crib"", ""Microwave"", ""Heating"", ""Ocean view"", ""Free parking on premises"", ""Shampoo"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Garden view"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Single level home"", ""Cooking basics"", ""Coffee maker"", ""Oven"", ""Shower gel"", ""Wifi \u2013 32 Mbps"", ""High chair"", ""Central air conditioning"", ""Mountain view"", ""Dedicated workspace"", ""Gas stove"", ""Baking sheet"", ""Shared patio or balcony"", ""Hammock"", ""Luggage dropoff allowed"", ""Kitchen"", ""BBQ grill"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Room-darkening shades"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2014-07-31,2024-08-20,Exempt: This listing falls under the 'home sharing' exemption,f,2448752,12523710.0,1.0,1.0,2.0,1.0,1.0,1.0,210.09,2.0,1125.0,3,9.0,39.0,39.0,191.0,22.0,1.0,4.91,4.93,4.92,4.97,4.83,1.0,0.0,0.0,0.0,1.55,2
119,https://www.airbnb.com/rooms/2694117,2024-09-05,"My older style character home has a spare bedroom with new bathroom and kitchen, polished wooden floors, heating,  garden, off street parking,walk or bus to CBD. Not far to the restaurant area in North Hobart. Breakfast provisions provided. Ideal for visitors who enjoy quiet living with easy access to all local attractions. Happy to help with local tips and places to experience off the tourist trail  for a safe and enjoyable stay.",https://www.airbnb.com/users/show/6065937,2013-04-23,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""TV"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Extra pillows and blankets"", ""Single level home"", ""Free street parking"", ""Cooking basics"", ""Coffee maker"", ""Dryer"", ""Oven"", ""Washer"", ""Backyard"", ""Breakfast"", ""Kitchen"", ""Patio or balcony"", ""BBQ grill"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2014-04-27,2024-08-17,Exempt: This listing falls under the 'home sharing' exemption,t,2694117,6065937.0,2.0,2.0,2.0,1.0,1.0,1.0,210.09,3.0,1125.0,8,32.0,47.0,292.0,59.38,38.0,2.0,4.94,4.81,4.95,4.98,4.82,2.0,1.0,0.0,0.0,2.81,2
164,https://www.airbnb.com/rooms/4000503,2024-09-05,"100 yr old character home. Sunny.  On doorstep of rain-forests, waterfalls, alpine walks, mt bike tracks, rock climbing, hiking. 10 minutes to city. Lots of wildlife. On route to sights and tourist ventures of southern Tasmania",https://www.airbnb.com/users/show/19758741,2014-08-10,within an hour,100%,100%,t,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""Free washer \u2013 In building"", ""TV"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Private backyard \u2013 Fully fenced"", ""Free street parking"", ""Cooking basics"", ""Coffee maker"", ""Oven"", ""Breakfast"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Patio or balcony"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2014-10-21,2024-08-27,Exempt: This listing falls under the 'home sharing' exemption,t,4000503,19758741.0,1.0,5.0,2.0,1.0,1.0,1.0,210.09,1.0,1125.0,25,55.0,82.0,340.0,59.38,15.24,2.0,4.9,4.75,4.92,4.95,4.9,1.0,0.0,0.0,0.0,5.61,2
190,https://www.airbnb.com/rooms/4518459,2024-09-05,"Sunny room, adjacent to bushland reserves.. 7 minutes drive to the Hobart GPO and on the bus route. Good bushwalking tracks. 4 minute stroll to cafe for lunch or a coffee (with excellent views of the River Derwent).",https://www.airbnb.com/users/show/7392539,2013-07-10,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Coffee maker"", ""Heating"", ""Dedicated workspace"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Washer"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Lock on bedroom door"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water"", ""Microwave""]",t,2024-09-05,2014-12-15,2024-08-08,Exempt: This listing falls under the 'home sharing' exemption,t,4518459,7392539.0,1.0,3.0,2.0,1.0,1.0,1.0,210.09,1.0,1125.0,18,48.0,75.0,337.0,142.0,5.0,1.0,4.93,4.91,4.97,4.96,4.92,1.0,0.0,0.0,0.0,1.2,2
192,https://www.airbnb.com/rooms/4533688,2024-09-05,"The bedroom & bathroom are separate from the main house. There is an entrance through a side gate to the room.  10 to 15 minutes (8 kms) from the city centre but close to the bush, the best of both worlds. Easy access to Mountain walks.",https://www.airbnb.com/users/show/465176,2011-03-26,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in guesthouse,Private room,"[""Dishes and silverware"", ""Refrigerator"", ""Backyard"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Luggage dropoff allowed"", ""TV"", ""Host greets you"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Hot water"", ""Microwave""]",t,2024-09-05,2014-11-15,2024-08-21,Exempt: This listing falls under the 'home sharing' exemption,t,4533688,465176.0,1.0,2.0,2.0,1.0,1.0,1.0,210.09,1.0,1125.0,10,22.0,52.0,52.0,59.38,59.0,0.4,4.92,4.95,4.9,4.88,4.92,1.0,0.0,0.0,0.0,4.66,2
195,https://www.airbnb.com/rooms/4560942,2024-09-05,COVID cancellations refunded. Quiet safe oasis nr beach in sunny Howrah convenient to all Hobart attractions by car.  Enjoy privacy or company of host. 15 mins to CBD or airport by car.  B/rooms & bathroom are located in a separate wing of house.  Your host has travelled extensively & appreciates the need for clean & comfortable accommodation at a reasonable price.  Singles  wanting separate rooms need to book as 3 guests. 2 days notice req'd please. Single rate available. Not suitable for kids.,https://www.airbnb.com/users/show/22185140,2014-10-06,within a few hours,100%,93%,t,"['email', 'phone']",t,Neighborhood highlights,Clarence,Private room in home,Private room,"[""Dishes and silverware"", ""Bathtub"", ""Outdoor dining area"", ""Country Life Pure Soap - individually wrapped body soap"", ""HDTV with Chromecast, DVD player"", ""Smoking allowed"", ""Drying rack for clothing"", ""Hangers"", ""Board games"", ""Sun loungers"", ""Hair dryer"", ""First aid kit"", ""Coffee"", ""Microwave"", ""Heating"", ""Westinghouse Ice Maker refrigerator"", ""Various  conditioner"", ""Cleaning products"", ""Shampoo"", ""Coffee maker: Nespresso, pour-over coffee"", ""Garden view"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Private living room"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Bikes"", ""Free street parking"", ""Books and reading material"", ""Toaster"", ""Window AC unit"", ""Cooking basics"", ""Laundromat nearby"", ""Dishwasher"", ""Clothing storage: wardrobe"", ""Blender"", ""Shower gel"", ""Gym"", ""Long term stays allowed"", ""Host greets you"", ""Dining table"", ""Private patio or balcony"", ""Wifi \u2013 10 Mbps"", ""Breakfast"", ""Freezer"", ""Mountain view"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Kitchen"", ""Sharp sound system"", ""Hot water kettle"", ""BBQ grill"", ""Stove"", ""Cleaning available during stay"", ""Beach access \u2013 Beachfront"", ""Washer \u2013\u00a0In unit"", ""Bed linens"", ""Free driveway parking on premises \u2013 2 spaces"", ""Portable fans"", ""Room-darkening shades"", ""Smoke alarm"", ""Oven"", ""Essentials"", ""Wine glasses"", ""Iron"", ""Hot water""]",t,2024-09-05,2015-01-02,2024-02-17,Exempt: This listing falls under the 'home sharing' exemption,f,4560942,22185140.0,1.0,4.0,4.0,1.5,2.0,2.0,120.0,2.0,1125.0,0,38.81,61.53,272.0,102.0,7.0,0.0,4.93,4.98,4.95,4.97,4.92,1.0,0.0,0.0,0.0,0.87,2
209,https://www.airbnb.com/rooms/4738827,2024-09-05,The house is a californian bungalow and has  beautiful views over Kingston Beach. There is a downstairs bedroom with a double bed and a loft bedroom upstairs with a single bed. There is a large garden at the back of the house. Very relaxing!,https://www.airbnb.com/users/show/6280612,2013-05-07,No hay tiempo de respuesta,No hay porcentaje de respuesta,0%,f,"['email', 'phone']",t,Neighborhood highlights,Kingborough,Private room in home,Private room,"[""Indoor fireplace"", ""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Essentials""]",t,2024-09-05,2015-01-07,2015-01-17,Exempt: This listing falls under the 'home sharing' exemption,f,4738827,6280612.0,1.0,3.0,2.0,1.0,1.0,2.0,210.09,3.0,6.0,0,22.0,52.0,327.0,3.0,0.0,0.0,4.93,4.91,5.0,5.0,4.92,1.0,0.0,0.0,0.0,0.03,2
215,https://www.airbnb.com/rooms/4819850,2024-09-05,"**During COVID 19 event** this property will no longer accept instant booking and bookings must be made for a minimum of 2 consecutive nights.  <br />Close to Port Arthur & Three Capes Walks, our share house is set among tall trees by the edge of a bay.  One double room & one share mixed 4 bed dorm room share kitchen, lounge & bathroom.  Free wifi.<br />Might have beds in the share dorm when none show - call or enquire.",https://www.airbnb.com/users/show/24821505,2014-12-14,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",f,Neighborhood highlights,Tasman,Private room in home,Private room,"[""Dishes and silverware"", ""Heating"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Host greets you"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""First aid kit"", ""Fire extinguisher"", ""Hot water"", ""Microwave""]",t,2024-09-05,2015-04-08,2020-03-23,No cuenta con licencia,f,4819850,24821505.0,2.0,2.0,2.0,1.0,1.0,3.0,200.0,2.0,5.0,0,38.81,61.53,217.37,59.38,0.0,0.0,4.87,4.86,4.96,4.94,4.79,2.0,0.0,0.0,0.0,3.1,2
232,https://www.airbnb.com/rooms/5032865,2024-09-05,"Winner of the Gold Medal for Hosted Accommodation in 2019 Australian Tourism Awards!   <br /><br />A traditional country house thoroughly modernised and wheelchair accessible that provides guests a choice of 3 comfortable, well-appointed en-suite rooms with TV/DVD, free WIFI & mini-bar.  <br /><br />A 70 minute scenic drive south of Hobart in the Huon Valley in the centre of Dover.<br /><br />Experience warm hospitality and locally sourced delicious hot breakfasts cooked to order.",https://www.airbnb.com/users/show/23202023,2014-11-01,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Huon Valley,Private room in bed and breakfast,Private room,"[""Eccosentials conditioner"", ""Heating"", ""Dedicated workspace"", ""Free parking on premises"", ""Wifi"", ""Eccosentials shampoo"", ""Baby bath"", ""Breakfast"", ""Hangers"", ""High chair"", ""Room-darkening shades"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""Eccosentials body soap"", ""Crib"", ""Hot water""]",t,2024-09-05,2015-11-23,2023-11-06,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993,t,5032865,23202023.0,4.0,6.0,2.0,1.0,0.0,0.0,207.0,1.0,7.0,21,45.0,69.0,314.0,35.0,1.0,0.0,5.0,5.0,5.0,5.0,4.97,4.0,1.0,0.0,0.0,0.33,2
234,https://www.airbnb.com/rooms/5043232,2024-09-05,I (and my cat) will reside at the house with guests.<br />Guests will have:<br />*Own bedroom<br />*Own bathroom and toilet<br />*Exclusive use of living area<br />*Shared kitchen,https://www.airbnb.com/users/show/26037524,2015-01-13,No hay tiempo de respuesta,No hay porcentaje de respuesta,67%,f,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""Body soap"", ""Bathtub"", ""TV"", ""Hangers"", ""Sound system"", ""Hair dryer"", ""First aid kit"", ""Rice maker"", ""Microwave"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Extra pillows and blankets"", ""Toaster"", ""Fire extinguisher"", ""Cooking basics"", ""Dryer"", ""Oven"", ""Lockbox"", ""Shower gel"", ""Washer"", ""Dining table"", ""Backyard"", ""Conditioner"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Kitchen"", ""Hot water kettle"", ""Patio or balcony"", ""Stove"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Lock on bedroom door"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Wine glasses"", ""Iron"", ""Hot water""]",t,2024-09-05,2015-02-09,2023-06-15,Exempt: This listing falls under the 'home sharing' exemption,f,5043232,26037524.0,1.0,1.0,2.0,1.0,1.0,2.0,250.0,3.0,1125.0,22,52.0,82.0,339.0,71.0,0.0,0.0,4.92,5.0,4.99,4.97,4.99,1.0,0.0,0.0,0.0,0.61,2
248,https://www.airbnb.com/rooms/5242180,2024-09-05,Redbrier Cottage is located in the heart of  Richmond town in Tasmania.   Rooms are in a convict built cottage.  Circa 1839. Great for overnight stay.,https://www.airbnb.com/users/show/27130746,2015-02-02,within an hour,90%,85%,t,"['email', 'phone']",t,Neighborhood highlights,Clarence,Private room in serviced apartment,Private room,"[""Body soap"", ""Bathtub"", ""Valley view"", ""50 inch HDTV"", ""Hangers"", ""Hair dryer"", ""Coffee"", ""AC - split type ductless system"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Extra pillows and blankets"", ""Free street parking"", ""Books and reading material"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Shower gel"", ""Long term stays allowed"", ""Conditioner"", ""Mini fridge"", ""Mountain view"", ""Dedicated workspace"", ""Window guards"", ""Hot water kettle"", ""Free driveway parking on premises \u2013 1 space"", ""Cleaning available during stay"", ""Bed linens"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2015-12-30,2024-07-20,Exempt: This listing falls under the 'home sharing' exemption,t,5242180,27130746.0,4.0,5.0,3.0,1.0,2.0,2.0,149.0,1.0,30.0,30,60.0,90.0,90.0,55.0,18.0,0.0,4.8,4.85,4.97,4.96,4.89,4.0,3.0,0.0,0.0,0.52,2
263,https://www.airbnb.com/rooms/5416011,2024-09-05,"Please read all notes to find  about all of your downstairs rooms.<br />Four large downstairs rooms of two spacious bedrooms, living room  & bathroom. <br />Downstairs living room provides basic breakfast options with a microwave, kitchen sink, tea, coffee, cereals, pod machine, sandwich press, mini fridge, cutlery, plates, glasses etc. <br />Note - hosts live upstairs - no oven or cooktop downstairs,  and the front door entry access is shared for guests and hosts<br />Look forward to hosting you at Coastal Comfort",https://www.airbnb.com/users/show/13533980,2014-03-25,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Devonport,Private room in guest suite,Private room,"[""Dishes and silverware"", ""TV"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Pool table"", ""Outdoor furniture"", ""Air conditioning"", ""Private living room"", ""Extra pillows and blankets"", ""Free street parking"", ""Books and reading material"", ""Fire extinguisher"", ""Coffee maker"", ""Dryer"", ""Lockbox"", ""BBQ grill: gas"", ""Clothing storage: wardrobe"", ""Washer"", ""Private patio or balcony"", ""Backyard"", ""Breakfast"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Self check-in"", ""Portable fans"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2015-02-23,2024-08-02,Exempt: This listing falls under the 'home sharing' exemption,f,5416011,13533980.0,1.0,1.0,4.0,1.0,2.0,2.0,125.0,1.0,7.0,20,49.0,78.0,144.0,59.38,63.0,0.0,4.96,4.99,4.99,5.0,4.97,1.0,0.0,0.0,0.0,4.68,2
